,date,project,relative_interest
12295,2016-10-01,helmet,56.0
12296,2016-10-01,koa,16.0
12297,2016-10-01,react,21.0
12298,2016-10-01,restbed,43.0
12299,2016-10-01,Chart.js,105.0
12300,2016-10-01,cypress,15.0
12301,2016-10-01,dask,18.0
12302,2016-10-01,h2o-3,49.0
12303,2016-10-01,hanami,5.0
12304,2016-10-01,jest,57.0
12305,2016-10-01,synaptic,15.0
12306,2016-10-01,jsrsasign,0.0
12307,2016-10-01,junit5,11.0
12308,2016-10-01,nsp,19.0
12309,2016-10-01,pistache,9.0
12310,2016-10-01,tensorflow,27.0
12311,2016-10-01,vue,123.0
12312,2016-10-01,weka 3.8,0.0
12313,2016-10-01,cppunit,3.0
12314,2016-10-01,tfjs,0.0
12315,2016-10-01,fastapi,0.0
12316,2016-10-01,deeplearning4j,4.0
12317,2016-10-01,faces,63.0
12318,2016-10-01,owasp java,10.0
12319,2016-10-01,armadillo code,31.0
12320,2016-11-01,mlpack,13.0
12321,2016-11-01,robotframework,102.0
12322,2016-11-01,openssl,41.0
12323,2016-11-01,ITK,22.0
12324,2016-11-01,junit4,46.0
12325,2016-11-01,struts1,32.0
12326,2016-11-01,PyTables,8.0
12327,2016-11-01,pycrypto,79.0
12328,2016-11-01,paramiko,75.0
12329,2016-11-01,rails,76.0
12330,2016-11-01,camping,22.0
12331,2016-11-01,django,60.0
12332,2016-11-01,botan,8.0
12333,2016-11-01,pytest,16.0
12334,2016-11-01,struts,8.0
12335,2016-11-01,testng,80.0
12336,2016-11-01,Resteasy,73.0
12337,2016-11-01,cppcms,40.0
12338,2016-11-01,mahout,20.0
12339,2016-11-01,cxf,46.0
12340,2016-11-01,googletest,152.0
12341,2016-11-01,minitest,80.0
12342,2016-11-01,qunit,40.0
12343,2016-11-01,spring-framework,58.0
12344,2016-11-01,test-unit,73.0
12345,2016-11-01,express,21.0
12346,2016-11-01,pandas,17.0
12347,2016-11-01,rspec,85.0
12348,2016-11-01,statsample,0.0
12349,2016-11-01,wt,29.0
12350,2016-11-01,Catch2,3.0
12351,2016-11-01,backbone,19.0
12352,2016-11-01,brakeman,8.0
12353,2016-11-01,d3,28.0
12354,2016-11-01,flask,35.0
12355,2016-11-01,grape,51.0
12356,2016-11-01,libtomcrypt,4.0
12357,2016-11-01,moa,29.0
12358,2016-11-01,sciruby,0.0
12359,2016-11-01,sorcery,15.0
12360,2016-11-01,spark,70.0
12361,2016-11-01,zaproxy,6.0
12362,2016-11-01,brain.js,0.0
12363,2016-11-01,jstat,20.0
12364,2016-11-01,nmatrix,4.0
12365,2016-11-01,node js,144.0
12366,2016-11-01,orange3,0.0
12367,2016-11-01,playframework,89.0
12368,2016-11-01,pytorch,0.0
12369,2016-11-01,roda,42.0
12370,2016-11-01,tensorflow ruby,0.0
12371,2016-11-01,web2py,39.0
12372,2016-11-01,eve,37.0
12373,2016-11-01,bouncy castle,41.0
12374,2016-11-01,cpprestsdk,74.0
12375,2016-11-01,helmet,58.0
12376,2016-11-01,koa,16.0
12377,2016-11-01,react,24.0
12378,2016-11-01,restbed,36.0
12379,2016-11-01,Chart.js,126.0
12380,2016-11-01,cypress,14.0
12381,2016-11-01,dask,19.0
12382,2016-11-01,h2o-3,57.0
12383,2016-11-01,hanami,17.0
12384,2016-11-01,jest,56.0
12385,2016-11-01,synaptic,14.0
12386,2016-11-01,jsrsasign,6.0
12387,2016-11-01,junit5,7.0
12388,2016-11-01,nsp,15.0
12389,2016-11-01,pistache,18.0
12390,2016-11-01,tensorflow,31.0
12391,2016-11-01,vue,126.0
12392,2016-11-01,weka 3.8,0.0
12393,2016-11-01,cppunit,3.0
12394,2016-11-01,tfjs,0.0
12395,2016-11-01,fastapi,0.0
12396,2016-11-01,deeplearning4j,5.0
12397,2016-11-01,faces,53.0
12398,2016-11-01,owasp java,8.0
12399,2016-11-01,armadillo code,34.0
12400,2016-12-01,mlpack,3.0
12401,2016-12-01,robotframework,109.0
12402,2016-12-01,openssl,35.0
12403,2016-12-01,ITK,17.0
12404,2016-12-01,junit4,39.0
12405,2016-12-01,struts1,27.0
12406,2016-12-01,PyTables,8.0
12407,2016-12-01,pycrypto,54.0
12408,2016-12-01,paramiko,73.0
12409,2016-12-01,rails,72.0
12410,2016-12-01,camping,22.0
12411,2016-12-01,django,55.0
12412,2016-12-01,botan,7.0
12413,2016-12-01,pytest,13.0
12414,2016-12-01,struts,8.0
12415,2016-12-01,testng,76.0
12416,2016-12-01,Resteasy,65.0
12417,2016-12-01,cppcms,38.0
12418,2016-12-01,mahout,17.0
12419,2016-12-01,cxf,42.0
12420,2016-12-01,googletest,137.0
12421,2016-12-01,minitest,81.0
12422,2016-12-01,qunit,29.0
12423,2016-12-01,spring-framework,55.0
12424,2016-12-01,test-unit,61.0
12425,2016-12-01,express,20.0
12426,2016-12-01,pandas,16.0
12427,2016-12-01,rspec,77.0
12428,2016-12-01,statsample,0.0
12429,2016-12-01,wt,28.0
12430,2016-12-01,Catch2,0.0
12431,2016-12-01,backbone,17.0
12432,2016-12-01,brakeman,5.0
12433,2016-12-01,d3,28.0
12434,2016-12-01,flask,35.0
12435,2016-12-01,grape,49.0
12436,2016-12-01,libtomcrypt,0.0
12437,2016-12-01,moa,30.0
12438,2016-12-01,sciruby,0.0
12439,2016-12-01,sorcery,11.0
12440,2016-12-01,spark,70.0
12441,2016-12-01,zaproxy,4.0
12442,2016-12-01,brain.js,5.0
12443,2016-12-01,jstat,18.0
12444,2016-12-01,nmatrix,2.0
12445,2016-12-01,node js,135.0
12446,2016-12-01,orange3,2.0
12447,2016-12-01,playframework,74.0
12448,2016-12-01,pytorch,0.0
12449,2016-12-01,roda,40.0
12450,2016-12-01,tensorflow ruby,4.0
12451,2016-12-01,web2py,29.0
12452,2016-12-01,eve,63.0
12453,2016-12-01,bouncy castle,38.0
12454,2016-12-01,cpprestsdk,81.0
12455,2016-12-01,helmet,56.0
12456,2016-12-01,koa,18.0
12457,2016-12-01,react,23.0
12458,2016-12-01,restbed,33.0
12459,2016-12-01,Chart.js,102.0
12460,2016-12-01,cypress,14.0
12461,2016-12-01,dask,17.0
12462,2016-12-01,h2o-3,54.0
12463,2016-12-01,hanami,10.0
12464,2016-12-01,jest,55.0
12465,2016-12-01,synaptic,14.0
12466,2016-12-01,jsrsasign,0.0
12467,2016-12-01,junit5,18.0
12468,2016-12-01,nsp,15.0
12469,2016-12-01,pistache,15.0
12470,2016-12-01,tensorflow,32.0
12471,2016-12-01,vue,119.0
12472,2016-12-01,weka 3.8,3.0
12473,2016-12-01,cppunit,2.0
12474,2016-12-01,tfjs,0.0
12475,2016-12-01,fastapi,0.0
12476,2016-12-01,deeplearning4j,5.0
12477,2016-12-01,faces,49.0
12478,2016-12-01,owasp java,9.0
12479,2016-12-01,armadillo code,32.0
12480,2017-01-01,mlpack,4.0
12481,2017-01-01,robotframework,113.0
12482,2017-01-01,openssl,37.0
12483,2017-01-01,ITK,26.0
12484,2017-01-01,junit4,44.0
12485,2017-01-01,struts1,33.0
12486,2017-01-01,PyTables,18.0
12487,2017-01-01,pycrypto,74.0
12488,2017-01-01,paramiko,77.0
12489,2017-01-01,rails,74.0
12490,2017-01-01,camping,29.0
12491,2017-01-01,django,63.0
12492,2017-01-01,botan,7.0
12493,2017-01-01,pytest,17.0
12494,2017-01-01,struts,8.0
12495,2017-01-01,testng,86.0
12496,2017-01-01,Resteasy,65.0
12497,2017-01-01,cppcms,35.0
12498,2017-01-01,mahout,12.0
12499,2017-01-01,cxf,42.0
12500,2017-01-01,googletest,140.0
12501,2017-01-01,minitest,65.0
12502,2017-01-01,qunit,37.0
12503,2017-01-01,spring-framework,61.0
12504,2017-01-01,test-unit,75.0
12505,2017-01-01,express,21.0
12506,2017-01-01,pandas,19.0
12507,2017-01-01,rspec,78.0
12508,2017-01-01,statsample,6.0
12509,2017-01-01,wt,29.0
12510,2017-01-01,Catch2,0.0
12511,2017-01-01,backbone,100.0
12512,2017-01-01,brakeman,0.0
12513,2017-01-01,d3,31.0
12514,2017-01-01,flask,36.0
12515,2017-01-01,grape,47.0
12516,2017-01-01,libtomcrypt,2.0
12517,2017-01-01,moa,30.0
12518,2017-01-01,sciruby,0.0
12519,2017-01-01,sorcery,12.0
12520,2017-01-01,spark,69.0
12521,2017-01-01,zaproxy,8.0
12522,2017-01-01,brain.js,2.0
12523,2017-01-01,jstat,17.0
12524,2017-01-01,nmatrix,1.0
12525,2017-01-01,node js,150.0
12526,2017-01-01,orange3,2.0
12527,2017-01-01,playframework,86.0
12528,2017-01-01,pytorch,1.0
12529,2017-01-01,roda,39.0
12530,2017-01-01,tensorflow ruby,0.0
12531,2017-01-01,web2py,34.0
12532,2017-01-01,eve,39.0
12533,2017-01-01,bouncy castle,40.0
12534,2017-01-01,cpprestsdk,77.0
12535,2017-01-01,helmet,54.0
12536,2017-01-01,koa,19.0
12537,2017-01-01,react,29.0
12538,2017-01-01,restbed,41.0
12539,2017-01-01,Chart.js,127.0
12540,2017-01-01,cypress,14.0
12541,2017-01-01,dask,19.0
12542,2017-01-01,h2o-3,46.0
12543,2017-01-01,hanami,10.0
12544,2017-01-01,jest,60.0
12545,2017-01-01,synaptic,13.0
12546,2017-01-01,jsrsasign,2.0
12547,2017-01-01,junit5,16.0
12548,2017-01-01,nsp,16.0
12549,2017-01-01,pistache,11.0
12550,2017-01-01,tensorflow,35.0
12551,2017-01-01,vue,140.0
12552,2017-01-01,weka 3.8,0.0
12553,2017-01-01,cppunit,2.0
12554,2017-01-01,tfjs,0.0
12555,2017-01-01,fastapi,0.0
12556,2017-01-01,deeplearning4j,7.0
12557,2017-01-01,faces,60.0
12558,2017-01-01,owasp java,6.0
12559,2017-01-01,armadillo code,38.0
12560,2017-02-01,mlpack,6.0
12561,2017-02-01,robotframework,111.0
12562,2017-02-01,openssl,41.0
12563,2017-02-01,ITK,20.0
12564,2017-02-01,junit4,43.0
12565,2017-02-01,struts1,33.0
12566,2017-02-01,PyTables,7.0
12567,2017-02-01,pycrypto,77.0
12568,2017-02-01,paramiko,86.0
12569,2017-02-01,rails,82.0
12570,2017-02-01,camping,28.0
12571,2017-02-01,django,68.0
12572,2017-02-01,botan,7.0
12573,2017-02-01,pytest,19.0
12574,2017-02-01,struts,8.0
12575,2017-02-01,testng,94.0
12576,2017-02-01,Resteasy,76.0
12577,2017-02-01,cppcms,37.0
12578,2017-02-01,mahout,19.0
12579,2017-02-01,cxf,49.0
12580,2017-02-01,googletest,133.0
12581,2017-02-01,minitest,79.0
12582,2017-02-01,qunit,40.0
12583,2017-02-01,spring-framework,71.0
12584,2017-02-01,test-unit,75.0
12585,2017-02-01,express,20.0
12586,2017-02-01,pandas,23.0
12587,2017-02-01,rspec,100.0
12588,2017-02-01,statsample,0.0
12589,2017-02-01,wt,30.0
12590,2017-02-01,Catch2,6.0
12591,2017-02-01,backbone,78.0
12592,2017-02-01,brakeman,8.0
12593,2017-02-01,d3,31.0
12594,2017-02-01,flask,39.0
12595,2017-02-01,grape,47.0
12596,2017-02-01,libtomcrypt,0.0
12597,2017-02-01,moa,29.0
12598,2017-02-01,sciruby,3.0
12599,2017-02-01,sorcery,11.0
12600,2017-02-01,spark,73.0
12601,2017-02-01,zaproxy,2.0
12602,2017-02-01,brain.js,2.0
12603,2017-02-01,jstat,24.0
12604,2017-02-01,nmatrix,0.0
12605,2017-02-01,node js,162.0
12606,2017-02-01,orange3,0.0
12607,2017-02-01,playframework,93.0
12608,2017-02-01,pytorch,3.0
12609,2017-02-01,roda,38.0
12610,2017-02-01,tensorflow ruby,2.0
12611,2017-02-01,web2py,43.0
12612,2017-02-01,eve,27.0
12613,2017-02-01,bouncy castle,38.0
12614,2017-02-01,cpprestsdk,78.0
12615,2017-02-01,helmet,53.0
12616,2017-02-01,koa,19.0
12617,2017-02-01,react,27.0
12618,2017-02-01,restbed,43.0
12619,2017-02-01,Chart.js,151.0
12620,2017-02-01,cypress,14.0
12621,2017-02-01,dask,28.0
12622,2017-02-01,h2o-3,50.0
12623,2017-02-01,hanami,10.0
12624,2017-02-01,jest,55.0
12625,2017-02-01,synaptic,14.0
12626,2017-02-01,jsrsasign,3.0
12627,2017-02-01,junit5,18.0
12628,2017-02-01,nsp,17.0
12629,2017-02-01,pistache,8.0
12630,2017-02-01,tensorflow,51.0
12631,2017-02-01,vue,158.0
12632,2017-02-01,weka 3.8,0.0
12633,2017-02-01,cppunit,3.0
12634,2017-02-01,tfjs,0.0
12635,2017-02-01,fastapi,0.0
12636,2017-02-01,deeplearning4j,12.0
12637,2017-02-01,faces,54.0
12638,2017-02-01,owasp java,10.0
12639,2017-02-01,armadillo code,36.0
12640,2017-03-01,mlpack,15.0
12641,2017-03-01,robotframework,131.0
12642,2017-03-01,openssl,46.0
12643,2017-03-01,ITK,26.0
12644,2017-03-01,junit4,46.0
12645,2017-03-01,struts1,111.0
12646,2017-03-01,PyTables,5.0
12647,2017-03-01,pycrypto,86.0
12648,2017-03-01,paramiko,95.0
12649,2017-03-01,rails,85.0
12650,2017-03-01,camping,32.0
12651,2017-03-01,django,69.0
12652,2017-03-01,botan,9.0
12653,2017-03-01,pytest,21.0
12654,2017-03-01,struts,16.0
12655,2017-03-01,testng,97.0
12656,2017-03-01,Resteasy,80.0
12657,2017-03-01,cppcms,39.0
12658,2017-03-01,mahout,22.0
12659,2017-03-01,cxf,46.0
12660,2017-03-01,googletest,147.0
12661,2017-03-01,minitest,80.0
12662,2017-03-01,qunit,40.0
12663,2017-03-01,spring-framework,65.0
12664,2017-03-01,test-unit,85.0
12665,2017-03-01,express,19.0
12666,2017-03-01,pandas,25.0
12667,2017-03-01,rspec,95.0
12668,2017-03-01,statsample,0.0
12669,2017-03-01,wt,30.0
12670,2017-03-01,Catch2,0.0
12671,2017-03-01,backbone,63.0
12672,2017-03-01,brakeman,3.0
12673,2017-03-01,d3,30.0
12674,2017-03-01,flask,41.0
12675,2017-03-01,grape,50.0
12676,2017-03-01,libtomcrypt,3.0
12677,2017-03-01,moa,31.0
12678,2017-03-01,sciruby,0.0
12679,2017-03-01,sorcery,13.0
12680,2017-03-01,spark,78.0
12681,2017-03-01,zaproxy,8.0
12682,2017-03-01,brain.js,2.0
12683,2017-03-01,jstat,20.0
12684,2017-03-01,nmatrix,1.0
12685,2017-03-01,node js,175.0
12686,2017-03-01,orange3,1.0
12687,2017-03-01,playframework,90.0
12688,2017-03-01,pytorch,3.0
12689,2017-03-01,roda,37.0
12690,2017-03-01,tensorflow ruby,3.0
12691,2017-03-01,web2py,37.0
12692,2017-03-01,eve,27.0
12693,2017-03-01,bouncy castle,51.0
12694,2017-03-01,cpprestsdk,81.0
12695,2017-03-01,helmet,52.0
12696,2017-03-01,koa,19.0
12697,2017-03-01,react,33.0
12698,2017-03-01,restbed,35.0
12699,2017-03-01,Chart.js,161.0
12700,2017-03-01,cypress,15.0
12701,2017-03-01,dask,26.0
12702,2017-03-01,h2o-3,47.0
12703,2017-03-01,hanami,15.0
12704,2017-03-01,jest,54.0
12705,2017-03-01,synaptic,14.0
12706,2017-03-01,jsrsasign,0.0
12707,2017-03-01,junit5,20.0
12708,2017-03-01,nsp,16.0
12709,2017-03-01,pistache,20.0
12710,2017-03-01,tensorflow,63.0
12711,2017-03-01,vue,180.0
12712,2017-03-01,weka 3.8,0.0
12713,2017-03-01,cppunit,3.0
12714,2017-03-01,tfjs,4.0
12715,2017-03-01,fastapi,0.0
12716,2017-03-01,deeplearning4j,11.0
12717,2017-03-01,faces,59.0
12718,2017-03-01,owasp java,9.0
12719,2017-03-01,armadillo code,33.0
12720,2017-04-01,mlpack,19.0
12721,2017-04-01,robotframework,112.0
12722,2017-04-01,openssl,41.0
12723,2017-04-01,ITK,21.0
12724,2017-04-01,junit4,45.0
12725,2017-04-01,struts1,42.0
12726,2017-04-01,PyTables,9.0
12727,2017-04-01,pycrypto,72.0
12728,2017-04-01,paramiko,79.0
12729,2017-04-01,rails,82.0
12730,2017-04-01,camping,39.0
12731,2017-04-01,django,72.0
12732,2017-04-01,botan,8.0
12733,2017-04-01,pytest,19.0
12734,2017-04-01,struts,10.0
12735,2017-04-01,testng,90.0
12736,2017-04-01,Resteasy,68.0
12737,2017-04-01,cppcms,37.0
12738,2017-04-01,mahout,15.0
12739,2017-04-01,cxf,45.0
12740,2017-04-01,googletest,128.0
12741,2017-04-01,minitest,63.0
12742,2017-04-01,qunit,38.0
12743,2017-04-01,spring-framework,65.0
12744,2017-04-01,test-unit,76.0
12745,2017-04-01,express,18.0
12746,2017-04-01,pandas,24.0
12747,2017-04-01,rspec,94.0
12748,2017-04-01,statsample,4.0
12749,2017-04-01,wt,29.0
12750,2017-04-01,Catch2,0.0
12751,2017-04-01,backbone,60.0
12752,2017-04-01,brakeman,5.0
12753,2017-04-01,d3,30.0
12754,2017-04-01,flask,42.0
12755,2017-04-01,grape,49.0
12756,2017-04-01,libtomcrypt,5.0
12757,2017-04-01,moa,31.0
12758,2017-04-01,sciruby,0.0
12759,2017-04-01,sorcery,14.0
12760,2017-04-01,spark,80.0
12761,2017-04-01,zaproxy,3.0
12762,2017-04-01,brain.js,4.0
12763,2017-04-01,jstat,19.0
12764,2017-04-01,nmatrix,0.0
12765,2017-04-01,node js,163.0
12766,2017-04-01,orange3,4.0
12767,2017-04-01,playframework,88.0
12768,2017-04-01,pytorch,6.0
12769,2017-04-01,roda,37.0
12770,2017-04-01,tensorflow ruby,0.0
12771,2017-04-01,web2py,31.0
12772,2017-04-01,eve,24.0
12773,2017-04-01,bouncy castle,48.0
12774,2017-04-01,cpprestsdk,78.0
12775,2017-04-01,helmet,53.0
12776,2017-04-01,koa,21.0
12777,2017-04-01,react,32.0
12778,2017-04-01,restbed,37.0
12779,2017-04-01,Chart.js,142.0
12780,2017-04-01,cypress,15.0
12781,2017-04-01,dask,21.0
12782,2017-04-01,h2o-3,49.0
12783,2017-04-01,hanami,22.0
12784,2017-04-01,jest,51.0
12785,2017-04-01,synaptic,13.0
12786,2017-04-01,jsrsasign,0.0
12787,2017-04-01,junit5,21.0
12788,2017-04-01,nsp,14.0
12789,2017-04-01,pistache,11.0
12790,2017-04-01,tensorflow,66.0
12791,2017-04-01,vue,176.0
12792,2017-04-01,weka 3.8,0.0
12793,2017-04-01,cppunit,2.0
12794,2017-04-01,tfjs,0.0
12795,2017-04-01,fastapi,0.0
12796,2017-04-01,deeplearning4j,10.0
12797,2017-04-01,faces,54.0
12798,2017-04-01,owasp java,11.0
12799,2017-04-01,armadillo code,45.0
12800,2017-05-01,mlpack,10.0
12801,2017-05-01,robotframework,118.0
12802,2017-05-01,openssl,43.0
12803,2017-05-01,ITK,24.0
12804,2017-05-01,junit4,43.0
12805,2017-05-01,struts1,39.0
12806,2017-05-01,PyTables,9.0
12807,2017-05-01,pycrypto,67.0
12808,2017-05-01,paramiko,84.0
12809,2017-05-01,rails,73.0
12810,2017-05-01,camping,44.0
12811,2017-05-01,django,71.0
12812,2017-05-01,botan,9.0
12813,2017-05-01,pytest,21.0
12814,2017-05-01,struts,10.0
12815,2017-05-01,testng,92.0
12816,2017-05-01,Resteasy,73.0
12817,2017-05-01,cppcms,34.0
12818,2017-05-01,mahout,16.0
12819,2017-05-01,cxf,43.0
12820,2017-05-01,googletest,130.0
12821,2017-05-01,minitest,74.0
12822,2017-05-01,qunit,38.0
12823,2017-05-01,spring-framework,64.0
12824,2017-05-01,test-unit,86.0
12825,2017-05-01,express,20.0
12826,2017-05-01,pandas,26.0
12827,2017-05-01,rspec,98.0
12828,2017-05-01,statsample,0.0
12829,2017-05-01,wt,28.0
12830,2017-05-01,Catch2,0.0
12831,2017-05-01,backbone,53.0
12832,2017-05-01,brakeman,10.0
12833,2017-05-01,d3,26.0
12834,2017-05-01,flask,42.0
12835,2017-05-01,grape,54.0
12836,2017-05-01,libtomcrypt,5.0
12837,2017-05-01,moa,28.0
12838,2017-05-01,sciruby,1.0
12839,2017-05-01,sorcery,12.0
12840,2017-05-01,spark,84.0
12841,2017-05-01,zaproxy,3.0
12842,2017-05-01,brain.js,3.0
12843,2017-05-01,jstat,17.0
12844,2017-05-01,nmatrix,0.0
12845,2017-05-01,node js,153.0
12846,2017-05-01,orange3,3.0
12847,2017-05-01,playframework,75.0
12848,2017-05-01,pytorch,5.0
12849,2017-05-01,roda,36.0
12850,2017-05-01,tensorflow ruby,8.0
12851,2017-05-01,web2py,36.0
12852,2017-05-01,eve,25.0
12853,2017-05-01,bouncy castle,54.0
12854,2017-05-01,cpprestsdk,71.0
12855,2017-05-01,helmet,53.0
12856,2017-05-01,koa,21.0
12857,2017-05-01,react,36.0
12858,2017-05-01,restbed,34.0
12859,2017-05-01,Chart.js,142.0
12860,2017-05-01,cypress,15.0
12861,2017-05-01,dask,27.0
12862,2017-05-01,h2o-3,51.0
12863,2017-05-01,hanami,15.0
12864,2017-05-01,jest,53.0
12865,2017-05-01,synaptic,13.0
12866,2017-05-01,jsrsasign,9.0
12867,2017-05-01,junit5,21.0
12868,2017-05-01,nsp,16.0
12869,2017-05-01,pistache,14.0
12870,2017-05-01,tensorflow,68.0
12871,2017-05-01,vue,179.0
12872,2017-05-01,weka 3.8,3.0
12873,2017-05-01,cppunit,3.0
12874,2017-05-01,tfjs,0.0
12875,2017-05-01,fastapi,0.0
12876,2017-05-01,deeplearning4j,10.0
12877,2017-05-01,faces,50.0
12878,2017-05-01,owasp java,9.0
12879,2017-05-01,armadillo code,44.0
12880,2017-06-01,mlpack,15.0
12881,2017-06-01,robotframework,147.0
12882,2017-06-01,openssl,41.0
12883,2017-06-01,ITK,19.0
12884,2017-06-01,junit4,40.0
12885,2017-06-01,struts1,39.0
12886,2017-06-01,PyTables,15.0
12887,2017-06-01,pycrypto,64.0
12888,2017-06-01,paramiko,90.0
12889,2017-06-01,rails,77.0
12890,2017-06-01,camping,62.0
12891,2017-06-01,django,67.0
12892,2017-06-01,botan,9.0
12893,2017-06-01,pytest,24.0
12894,2017-06-01,struts,8.0
12895,2017-06-01,testng,95.0
12896,2017-06-01,Resteasy,67.0
12897,2017-06-01,cppcms,41.0
12898,2017-06-01,mahout,22.0
12899,2017-06-01,cxf,43.0
12900,2017-06-01,googletest,110.0
12901,2017-06-01,minitest,76.0
12902,2017-06-01,qunit,22.0
12903,2017-06-01,spring-framework,67.0
12904,2017-06-01,test-unit,78.0
12905,2017-06-01,express,19.0
12906,2017-06-01,pandas,27.0
12907,2017-06-01,rspec,97.0
12908,2017-06-01,statsample,0.0
12909,2017-06-01,wt,26.0
12910,2017-06-01,Catch2,0.0
12911,2017-06-01,backbone,46.0
12912,2017-06-01,brakeman,5.0
12913,2017-06-01,d3,27.0
12914,2017-06-01,flask,43.0
12915,2017-06-01,grape,54.0
12916,2017-06-01,libtomcrypt,2.0
12917,2017-06-01,moa,27.0
12918,2017-06-01,sciruby,0.0
12919,2017-06-01,sorcery,13.0
12920,2017-06-01,spark,83.0
12921,2017-06-01,zaproxy,5.0
12922,2017-06-01,brain.js,1.0
12923,2017-06-01,jstat,19.0
12924,2017-06-01,nmatrix,1.0
12925,2017-06-01,node js,153.0
12926,2017-06-01,orange3,0.0
12927,2017-06-01,playframework,90.0
12928,2017-06-01,pytorch,7.0
12929,2017-06-01,roda,36.0
12930,2017-06-01,tensorflow ruby,0.0
12931,2017-06-01,web2py,32.0
12932,2017-06-01,eve,26.0
12933,2017-06-01,bouncy castle,45.0
12934,2017-06-01,cpprestsdk,73.0
12935,2017-06-01,helmet,49.0
12936,2017-06-01,koa,22.0
12937,2017-06-01,react,36.0
12938,2017-06-01,restbed,31.0
12939,2017-06-01,Chart.js,151.0
12940,2017-06-01,cypress,15.0
12941,2017-06-01,dask,20.0
12942,2017-06-01,h2o-3,52.0
12943,2017-06-01,hanami,16.0
12944,2017-06-01,jest,46.0
12945,2017-06-01,synaptic,12.0
12946,2017-06-01,jsrsasign,0.0
12947,2017-06-01,junit5,16.0
12948,2017-06-01,nsp,13.0
12949,2017-06-01,pistache,17.0
12950,2017-06-01,tensorflow,66.0
12951,2017-06-01,vue,172.0
12952,2017-06-01,weka 3.8,0.0
12953,2017-06-01,cppunit,2.0
12954,2017-06-01,tfjs,0.0
12955,2017-06-01,fastapi,0.0
12956,2017-06-01,deeplearning4j,10.0
12957,2017-06-01,faces,45.0
12958,2017-06-01,owasp java,8.0
12959,2017-06-01,armadillo code,32.0
12960,2017-07-01,mlpack,20.0
12961,2017-07-01,robotframework,139.0
12962,2017-07-01,openssl,39.0
12963,2017-07-01,ITK,22.0
12964,2017-07-01,junit4,40.0
12965,2017-07-01,struts1,42.0
12966,2017-07-01,PyTables,8.0
12967,2017-07-01,pycrypto,67.0
12968,2017-07-01,paramiko,92.0
12969,2017-07-01,rails,76.0
12970,2017-07-01,camping,69.0
12971,2017-07-01,django,64.0
12972,2017-07-01,botan,6.0
12973,2017-07-01,pytest,21.0
12974,2017-07-01,struts,10.0
12975,2017-07-01,testng,97.0
12976,2017-07-01,Resteasy,73.0
12977,2017-07-01,cppcms,35.0
12978,2017-07-01,mahout,16.0
12979,2017-07-01,cxf,42.0
12980,2017-07-01,googletest,126.0
12981,2017-07-01,minitest,67.0
12982,2017-07-01,qunit,33.0
12983,2017-07-01,spring-framework,67.0
12984,2017-07-01,test-unit,74.0
12985,2017-07-01,express,20.0
12986,2017-07-01,pandas,28.0
12987,2017-07-01,rspec,91.0
12988,2017-07-01,statsample,0.0
12989,2017-07-01,wt,29.0
12990,2017-07-01,Catch2,0.0
12991,2017-07-01,backbone,44.0
12992,2017-07-01,brakeman,10.0
12993,2017-07-01,d3,30.0
12994,2017-07-01,flask,42.0
12995,2017-07-01,grape,51.0
12996,2017-07-01,libtomcrypt,5.0
12997,2017-07-01,moa,29.0
12998,2017-07-01,sciruby,0.0
